CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment,RFM_Level_3,RFM_Level_5
16957,239,4,79.2,1,1,2,4,112,Low,ImmediatelyAddress
16959,87,2,25.799999999999997,2,1,1,4,211,Low,ImmediatelyAddress
16960,39,19,81.22000000000001,3,3,2,8,332,Middle,ImmediatelyAddress
16961,116,4,65.3,2,1,2,5,212,Low,Concerning
16963,187,2,32.550000000000004,1,1,1,3,111,Low,ImmediatelyAddress
16965,227,6,76.59,1,2,2,5,122,Low,Concerning
16966,198,6,329.64,1,2,3,6,123,Middle,Concerning
16967,189,5,80.7,1,2,2,5,122,Low,Concerning
16968,4,7,76.94999999999999,4,2,2,8,422,Middle,ImmediatelyAddress
16969,39,10,119.42,3,3,2,8,332,Middle,ImmediatelyAddress
16971,38,5,29.78,3,2,1,6,321,Middle,Concerning
16976,267,1,175.2,1,1,3,5,113,Low,Concerning
16978,77,11,98.53999999999999,2,3,2,7,232,Middle,Middle
16979,4,18,559.6099999999999,4,3,4,11,434,Top,Whale
16980,255,14,129.25,1,3,2,6,132,Middle,Concerning
16982,61,5,86.5,2,2,2,6,222,Middle,Concerning
16983,13,30,236.32000000000002,4,4,3,11,443,Top,Whale
16984,88,98,1088.66,2,4,4,10,244,Top,Safe
16985,17,21,973.0400000000001,4,3,4,11,434,Top,Whale
16986,30,1,62.400000000000006,3,1,2,6,312,Middle,Concerning
16987,3,28,415.7999999999999,4,4,4,12,444,Top,Whale
16988,5,1,10.2,4,1,1,6,411,Middle,Concerning
16992,11,21,346.05,4,3,4,11,434,Top,Whale
16996,30,6,226.24,3,2,3,8,323,Middle,ImmediatelyAddress
16997,288,3,195.0,1,1,3,5,113,Low,Concerning
16999,74,2,29.3,2,1,1,4,211,Low,ImmediatelyAddress
17001,1,34,722.4499999999999,4,4,4,12,444,Top,Whale
17002,86,13,434.66,2,3,4,9,234,Top,Safe
17004,46,13,386.28000000000003,3,3,4,10,334,Top,Safe
17006,5,12,198.40999999999997,4,3,3,10,433,Top,Safe
17007,51,6,157.47,3,2,3,8,323,Middle,ImmediatelyAddress
17010,18,1,10.08,4,1,1,6,411,Middle,Concerning
17011,30,5,87.29999999999998,3,2,2,7,322,Middle,Middle
17014,8,16,101.34,4,3,2,9,432,Top,Safe
17015,29,46,404.93,3,4,4,11,344,Top,Whale
17017,3,43,1324.16,4,4,4,12,444,Top,Whale
17018,41,4,176.1,3,1,3,7,313,Middle,Middle
17019,11,52,268.4599999999999,4,4,3,11,443,Top,Whale
17022,31,1,6.959999999999999,3,1,1,5,311,Low,Concerning
17024,158,1,31.25,1,1,1,3,111,Low,ImmediatelyAddress
17025,61,2,101.4,2,1,2,5,212,Low,Concerning
17027,79,38,239.01999999999998,2,4,3,9,243,Top,Safe
17030,64,1,2.9,2,1,1,4,211,Low,ImmediatelyAddress
17031,12,4,66.6,4,1,2,7,412,Middle,Middle
17033,86,7,238.67999999999998,2,2,3,7,223,Middle,Middle
17034,16,7,170.07999999999998,4,2,3,9,423,Top,Safe
17035,246,5,73.92000000000002,1,2,2,5,122,Low,Concerning
17037,88,13,222.08999999999997,2,3,3,8,233,Middle,ImmediatelyAddress
17038,30,5,15.149999999999999,3,2,1,6,321,Middle,Concerning
17040,138,4,56.699999999999996,2,1,1,4,211,Low,ImmediatelyAddress
17041,27,14,166.26,3,3,3,9,333,Top,Safe
17042,3,24,264.60999999999996,4,4,3,11,443,Top,Whale
17043,32,20,548.4499999999999,3,3,4,10,334,Top,Safe
17044,25,2,381.6,3,1,4,8,314,Middle,ImmediatelyAddress
17045,113,4,60.29,2,1,2,5,212,Low,Concerning
17046,157,4,154.38,1,1,3,5,113,Low,Concerning
17047,85,12,199.79999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
17048,118,8,188.35000000000002,2,2,3,7,223,Middle,Middle
17049,3,55,891.8599999999996,4,4,4,12,444,Top,Whale
17050,96,53,528.96,2,4,4,10,244,Top,Safe
17051,194,9,57.400000000000006,1,2,1,4,121,Low,ImmediatelyAddress
17052,28,14,62.489999999999995,3,3,2,8,332,Middle,ImmediatelyAddress
17053,131,2,90.89999999999999,2,1,2,5,212,Low,Concerning
17054,28,14,197.35000000000002,3,3,3,9,333,Top,Safe
17058,82,12,202.49,2,3,3,8,233,Middle,ImmediatelyAddress
17059,30,109,636.2099999999998,3,4,4,11,344,Top,Whale
17060,266,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
17061,74,22,724.9,2,4,4,10,244,Top,Safe
17062,314,19,155.15,1,3,3,7,133,Middle,Middle
17063,21,13,237.98000000000002,3,3,3,9,333,Top,Safe
17064,183,14,151.75,1,3,3,7,133,Middle,Middle
17068,12,61,933.3899999999999,4,4,4,12,444,Top,Whale
17069,28,31,546.13,3,4,4,11,344,Top,Whale
17070,114,15,73.41,2,3,2,7,232,Middle,Middle
17071,28,32,574.4599999999999,3,4,4,11,344,Top,Whale
17073,18,29,244.16,4,4,3,11,443,Top,Whale
17075,18,18,176.43,4,3,3,10,433,Top,Safe
17076,36,5,123.0,3,2,2,7,322,Middle,Middle
17078,36,5,104.24,3,2,2,7,322,Middle,Middle
17080,22,1,20.4,3,1,1,5,311,Low,Concerning
17081,25,17,57.269999999999996,3,3,1,7,331,Middle,Middle
17082,33,14,260.25,3,3,3,9,333,Top,Safe
17083,109,10,258.66,2,3,3,8,233,Middle,ImmediatelyAddress
17084,35,21,397.24000000000007,3,3,4,10,334,Top,Safe
17085,123,47,437.37999999999994,2,4,4,10,244,Top,Safe
17086,7,23,839.3,4,4,4,12,444,Top,Whale
17088,28,22,394.95,3,4,4,11,344,Top,Whale
17090,88,15,510.15,2,3,4,9,234,Top,Safe
17091,3,41,778.3699999999999,4,4,4,12,444,Top,Whale
17092,50,21,251.47,3,3,3,9,333,Top,Safe
17094,322,1,47.7,1,1,1,3,111,Low,ImmediatelyAddress
17095,23,8,94.55,3,2,2,7,322,Middle,Middle
17096,15,9,204.58,4,2,3,9,423,Top,Safe
17100,18,12,183.16,4,3,3,10,433,Top,Safe
17101,30,8,332.44000000000005,3,2,3,8,323,Middle,ImmediatelyAddress
17105,159,14,104.17999999999999,1,3,2,6,132,Middle,Concerning
17107,33,79,1846.1600000000005,3,4,4,11,344,Top,Whale
17109,32,15,130.94,3,3,2,8,332,Middle,ImmediatelyAddress
17110,165,6,93.0,1,2,2,5,122,Low,Concerning
17111,47,5,57.6,3,2,1,6,321,Middle,Concerning
17114,6,29,192.74,4,4,3,11,443,Top,Whale
17115,183,4,66.6,1,1,2,4,112,Low,ImmediatelyAddress
17117,288,1,6.6000000000000005,1,1,1,3,111,Low,ImmediatelyAddress
17118,318,2,22.560000000000002,1,1,1,3,111,Low,ImmediatelyAddress
17119,3,11,181.85999999999999,4,3,3,10,433,Top,Safe
17120,233,6,115.05000000000001,1,2,2,5,122,Low,Concerning
17123,162,2,69.6,1,1,2,4,112,Low,ImmediatelyAddress
17124,185,6,35.13,1,2,1,4,121,Low,ImmediatelyAddress
17125,50,8,36.15,3,2,1,6,321,Middle,Concerning
17126,152,46,199.22999999999993,1,4,3,8,143,Middle,ImmediatelyAddress
17128,335,4,28.55,1,1,1,3,111,Low,ImmediatelyAddress
17131,5,29,584.63,4,4,4,12,444,Top,Whale
17133,16,6,631.95,4,2,4,10,424,Top,Safe
17134,107,3,56.6,2,1,1,4,211,Low,ImmediatelyAddress
17135,16,5,97.61999999999999,4,2,2,8,422,Middle,ImmediatelyAddress
17138,276,3,53.5,1,1,1,3,111,Low,ImmediatelyAddress
17139,16,105,2423.2700000000013,4,4,4,12,444,Top,Whale
17140,247,5,37.0,1,2,1,4,121,Low,ImmediatelyAddress
17142,239,2,54.75,1,1,1,3,111,Low,ImmediatelyAddress
17144,1,11,177.98999999999998,4,3,3,10,433,Top,Safe
17146,106,10,165.75000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
17147,23,14,394.77,3,3,4,10,334,Top,Safe
17148,52,2,24.9,3,1,1,5,311,Low,Concerning
17152,195,3,220.1,1,1,3,5,113,Low,Concerning
17153,24,2,25.9,3,1,1,5,311,Low,Concerning
17154,75,5,63.72,2,2,2,6,222,Middle,Concerning
17155,18,9,182.20999999999998,4,2,3,9,423,Top,Safe
17157,176,2,39.900000000000006,1,1,1,3,111,Low,ImmediatelyAddress
17158,32,9,189.59,3,2,3,8,323,Middle,ImmediatelyAddress
17159,22,20,274.73,3,3,3,9,333,Top,Safe
17160,31,45,630.2100000000002,3,4,4,11,344,Top,Whale
17162,29,21,360.19000000000005,3,3,4,10,334,Top,Safe
17163,78,1,34.0,2,1,1,4,211,Low,ImmediatelyAddress
17164,33,31,545.92,3,4,4,11,344,Top,Whale
17165,284,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
17166,204,3,31.650000000000002,1,1,1,3,111,Low,ImmediatelyAddress
17169,58,12,193.41000000000003,2,3,3,8,233,Middle,ImmediatelyAddress
17171,289,1,25.5,1,1,1,3,111,Low,ImmediatelyAddress
17172,79,3,91.56,2,1,2,5,212,Low,Concerning
17173,5,25,1102.5000000000002,4,4,4,12,444,Top,Whale
17174,218,1,10.5,1,1,1,3,111,Low,ImmediatelyAddress
17175,44,17,373.9,3,3,4,10,334,Top,Safe
17176,202,2,30.299999999999997,1,1,1,3,111,Low,ImmediatelyAddress
17179,178,10,95.4,1,3,2,6,132,Middle,Concerning
17180,56,32,213.5699999999999,2,4,3,9,243,Top,Safe
17181,57,4,33.2,2,1,1,4,211,Low,ImmediatelyAddress
17183,33,13,748.6099999999999,3,3,4,10,334,Top,Safe
17187,227,2,31.599999999999998,1,1,1,3,111,Low,ImmediatelyAddress
17188,11,21,484.76,4,3,4,11,434,Top,Whale
17189,106,15,113.44000000000003,2,3,2,7,232,Middle,Middle
17190,59,4,70.95000000000002,2,1,2,5,212,Low,Concerning
17191,28,44,410.33,3,4,4,11,344,Top,Whale
17193,36,9,413.34,3,2,4,9,324,Top,Safe
17194,361,4,51.92,1,1,1,3,111,Low,ImmediatelyAddress
17197,30,6,108.30000000000001,3,2,2,7,322,Middle,Middle
17198,24,17,116.21000000000004,3,3,2,8,332,Middle,ImmediatelyAddress
17201,54,5,12.770000000000001,2,2,1,5,221,Low,Concerning
17203,36,27,773.1899999999999,3,4,4,11,344,Top,Whale
17204,175,6,192.45,1,2,3,6,123,Middle,Concerning
17205,54,1,72.0,2,1,2,5,212,Low,Concerning
17211,27,45,506.16,3,4,4,11,344,Top,Whale
17212,253,1,60.0,1,1,2,4,112,Low,ImmediatelyAddress
17213,40,41,745.7099999999999,3,4,4,11,344,Top,Whale
17214,60,18,179.4,2,3,3,8,233,Middle,ImmediatelyAddress
17218,4,65,449.15999999999997,4,4,4,12,444,Top,Whale
17219,32,5,32.0,3,2,1,6,321,Middle,Concerning
17220,24,90,641.6399999999999,3,4,4,11,344,Top,Whale
17221,7,18,69.86000000000001,4,3,2,9,432,Top,Safe
17222,65,2,19.799999999999997,2,1,1,4,211,Low,ImmediatelyAddress
17223,310,9,42.1,1,2,1,4,121,Low,ImmediatelyAddress
17226,309,4,85.35,1,1,2,4,112,Low,ImmediatelyAddress
17227,19,7,236.35000000000002,4,2,3,9,423,Top,Safe
17228,16,45,455.19,4,4,4,12,444,Top,Whale
17229,96,9,38.67999999999999,2,2,1,5,221,Low,Concerning
17230,264,17,891.42,1,3,4,8,134,Middle,ImmediatelyAddress
17231,12,122,684.5799999999998,4,4,4,12,444,Top,Whale
17232,3,3,31.73,4,1,1,6,411,Middle,Concerning
17233,35,2,33.25,3,1,1,5,311,Low,Concerning
17234,183,1,3.75,1,1,1,3,111,Low,ImmediatelyAddress
17235,25,3,16.44,3,1,1,5,311,Low,Concerning
17236,13,21,211.73999999999998,4,3,3,10,433,Top,Safe
17237,11,3,37.91,4,1,1,6,411,Middle,Concerning
17238,3,118,782.2599999999999,4,4,4,12,444,Top,Whale
17239,313,3,89.5,1,1,2,4,112,Low,ImmediatelyAddress
17242,108,5,170.04,2,2,3,7,223,Middle,Middle
17243,6,93,1817.3700000000003,4,4,4,12,444,Top,Whale
17244,53,7,117.75000000000001,2,2,2,6,222,Middle,Concerning
17245,205,1,15.299999999999999,1,1,1,3,111,Low,ImmediatelyAddress
17247,15,15,59.22,4,3,1,8,431,Middle,ImmediatelyAddress
17248,120,16,51.60000000000001,2,3,1,6,231,Middle,Concerning
17250,4,10,62.89999999999999,4,3,2,9,432,Top,Safe
17251,363,6,52.949999999999996,1,2,1,4,121,Low,ImmediatelyAddress
17252,186,16,41.75,1,3,1,5,131,Low,Concerning
17253,18,6,64.35,4,2,2,8,422,Middle,ImmediatelyAddress
17254,5,19,38.5,4,3,1,8,431,Middle,ImmediatelyAddress
17255,41,20,62.40999999999998,3,3,2,8,332,Middle,ImmediatelyAddress
17256,107,3,24.4,2,1,1,4,211,Low,ImmediatelyAddress
17259,148,31,130.32,2,4,2,8,242,Middle,ImmediatelyAddress
17262,227,2,251.1,1,1,3,5,113,Low,Concerning
17263,208,3,10.5,1,1,1,3,111,Low,ImmediatelyAddress
17265,139,15,73.23000000000002,2,3,2,7,232,Middle,Middle
17266,3,18,62.79,4,3,2,9,432,Top,Safe
17267,127,4,14.78,2,1,1,4,211,Low,ImmediatelyAddress
17272,46,23,471.48,3,4,4,11,344,Top,Whale
17274,35,2,9.45,3,1,1,5,311,Low,Concerning
17277,228,10,113.37,1,3,2,6,132,Middle,Concerning
17278,241,3,52.98,1,1,1,3,111,Low,ImmediatelyAddress
17279,58,3,92.28,2,1,2,5,212,Low,Concerning
17282,130,17,592.3600000000001,2,3,4,9,234,Top,Safe
17284,60,56,335.3699999999999,2,4,3,9,243,Top,Safe
17286,22,9,44.949999999999996,3,2,1,6,321,Middle,Concerning
17287,26,30,226.64,3,4,3,10,343,Top,Safe
17288,12,20,178.44,4,3,3,10,433,Top,Safe
17289,32,20,150.38000000000002,3,3,3,9,333,Top,Safe
17290,4,19,113.69999999999999,4,3,2,9,432,Top,Safe
17293,30,32,431.85,3,4,4,11,344,Top,Whale
17295,29,13,109.96,3,3,2,8,332,Middle,ImmediatelyAddress
17297,17,12,18.830000000000002,4,3,1,8,431,Middle,ImmediatelyAddress
17298,101,9,130.78,2,2,2,6,222,Middle,Concerning
17299,12,14,123.28,4,3,2,9,432,Top,Safe
17301,21,7,26.5,3,2,1,6,321,Middle,Concerning
17302,15,19,289.20000000000005,4,3,3,10,433,Top,Safe
17303,361,12,49.720000000000006,1,3,1,5,131,Low,Concerning
17306,11,10,1221.9,4,3,4,11,434,Top,Whale
17309,95,4,17.5,2,1,1,4,211,Low,ImmediatelyAddress
17311,78,8,267.26,2,2,3,7,223,Middle,Middle
17312,155,2,1.7999999999999998,1,1,1,3,111,Low,ImmediatelyAddress
17313,31,9,932.34,3,2,4,9,324,Top,Safe
17314,25,18,390.05,3,3,4,10,334,Top,Safe
17315,2,97,1273.0799999999997,4,4,4,12,444,Top,Whale
17317,90,1,76.32000000000001,2,1,2,5,212,Low,Concerning
17320,100,15,230.73999999999998,2,3,3,8,233,Middle,ImmediatelyAddress
17321,68,17,131.31,2,3,2,7,232,Middle,Middle
17323,15,48,242.1399999999999,4,4,3,11,443,Top,Whale
17324,22,8,136.86,3,2,2,7,322,Middle,Middle
17325,280,2,39.599999999999994,1,1,1,3,111,Low,ImmediatelyAddress
17329,14,8,186.43,4,2,3,9,423,Top,Safe
17330,68,1,45.0,2,1,1,4,211,Low,ImmediatelyAddress
17333,86,5,80.4,2,2,2,6,222,Middle,Concerning
17334,309,2,30.240000000000002,1,1,1,3,111,Low,ImmediatelyAddress
17337,151,114,413.46,2,4,4,10,244,Top,Safe
17338,17,139,1158.1899999999998,4,4,4,12,444,Top,Whale
17339,94,4,141.96,2,1,3,6,213,Middle,Concerning
17340,30,86,2625.3699999999994,3,4,4,11,344,Top,Whale
17341,157,37,185.04000000000002,1,4,3,8,143,Middle,ImmediatelyAddress
17343,355,1,1.7399999999999998,1,1,1,3,111,Low,ImmediatelyAddress
17344,46,6,22.099999999999998,3,2,1,6,321,Middle,Concerning
17345,15,21,167.74000000000004,4,3,3,10,433,Top,Safe
17346,4,106,610.5599999999998,4,4,4,12,444,Top,Whale
17348,15,40,193.95,4,4,3,11,443,Top,Whale
17349,179,1,12.75,1,1,1,3,111,Low,ImmediatelyAddress
17350,8,19,289.96000000000004,4,3,3,10,433,Top,Safe
17351,36,6,66.95,3,2,2,7,322,Middle,Middle
17353,154,2,435.0,1,1,4,6,114,Middle,Concerning
17354,51,4,434.55999999999995,3,1,4,8,314,Middle,ImmediatelyAddress
17356,312,1,4.25,1,1,1,3,111,Low,ImmediatelyAddress
17357,24,8,51.11,3,2,1,6,321,Middle,Concerning
17358,303,14,82.89,1,3,2,6,132,Middle,Concerning
17359,11,5,46.3,4,2,1,7,421,Middle,Middle
17360,17,27,104.87000000000002,4,4,2,10,442,Top,Safe
17361,186,3,50.5,1,1,1,3,111,Low,ImmediatelyAddress
17362,239,9,102.35000000000001,1,2,2,5,122,Low,Concerning
17364,1,68,746.58,4,4,4,12,444,Top,Whale
17365,13,97,1081.1100000000001,4,4,4,12,444,Top,Whale
17367,238,7,44.02,1,2,1,4,121,Low,ImmediatelyAddress
17368,23,23,325.46999999999997,3,4,3,10,343,Top,Safe
17370,73,6,93.85999999999999,2,2,2,6,222,Middle,Concerning
17371,17,18,66.73,4,3,2,9,432,Top,Safe
17372,41,46,226.13000000000008,3,4,3,10,343,Top,Safe
17373,40,7,79.79,3,2,2,7,322,Middle,Middle
17374,219,8,141.15000000000003,1,2,3,6,123,Middle,Concerning
17375,199,15,98.02000000000001,1,3,2,6,132,Middle,Concerning
17376,71,10,73.3,2,3,2,7,232,Middle,Middle
17377,24,85,696.5899999999998,3,4,4,11,344,Top,Whale
17379,11,21,121.44000000000001,4,3,2,9,432,Top,Safe
17381,24,23,3557.64,3,4,4,11,344,Top,Whale
17383,4,16,82.94000000000001,4,3,2,9,432,Top,Safe
17384,19,6,53.029999999999994,4,2,1,7,421,Middle,Middle
17385,15,6,70.34,4,2,2,8,422,Middle,ImmediatelyAddress
17386,8,9,1407.2800000000002,4,2,4,10,424,Top,Safe
17387,20,17,162.37,3,3,3,9,333,Top,Safe
17388,132,4,71.9,2,1,2,5,212,Low,Concerning
17389,1,38,4096.219999999999,4,4,4,12,444,Top,Whale
17391,165,1,203.52,1,1,3,5,113,Low,Concerning
17392,307,19,127.28,1,3,2,6,132,Middle,Concerning
17394,219,1,29.7,1,1,1,3,111,Low,ImmediatelyAddress
17396,39,5,2242.6,3,2,4,9,324,Top,Safe
17397,22,14,150.82000000000002,3,3,3,9,333,Top,Safe
17398,115,10,164.96,2,3,3,8,233,Middle,ImmediatelyAddress
17400,126,36,290.58,2,4,3,9,243,Top,Safe
17402,5,11,537.49,4,3,4,11,434,Top,Whale
17403,36,5,26.38,3,2,1,6,321,Middle,Concerning
17405,1,12,153.19000000000003,4,3,3,10,433,Top,Safe
17406,333,19,547.0999999999999,1,3,4,8,134,Middle,ImmediatelyAddress
17408,163,2,32.65,1,1,1,3,111,Low,ImmediatelyAddress
17409,248,5,260.55,1,2,3,6,123,Middle,Concerning
17410,16,8,130.74,4,2,2,8,422,Middle,ImmediatelyAddress
17411,76,3,48.5,2,1,1,4,211,Low,ImmediatelyAddress
17412,24,17,332.52,3,3,3,9,333,Top,Safe
17414,44,4,756.4,3,1,4,8,314,Middle,ImmediatelyAddress
17415,79,2,77.19999999999999,2,1,2,5,212,Low,Concerning
17416,30,53,1388.71,3,4,4,11,344,Top,Whale
17418,42,7,104.21000000000001,3,2,2,7,322,Middle,Middle
17419,11,39,871.9000000000001,4,4,4,12,444,Top,Whale
17420,50,4,83.6,3,1,2,6,312,Middle,Concerning
17422,16,27,458.91000000000014,4,4,4,12,444,Top,Whale
17423,46,9,273.02,3,2,3,8,323,Middle,ImmediatelyAddress
17425,61,12,199.60000000000002,2,3,3,8,233,Middle,ImmediatelyAddress
17426,8,62,1028.95,4,4,4,12,444,Top,Whale
17428,1,77,4272.99,4,4,4,12,444,Top,Whale
17429,128,8,91.41000000000001,2,2,2,6,222,Middle,Concerning
17430,33,2,33.300000000000004,3,1,1,5,311,Low,Concerning
17431,313,5,37.5,1,2,1,4,121,Low,ImmediatelyAddress
17432,18,11,97.19,4,3,2,9,432,Top,Safe
17433,88,11,49.65,2,3,1,6,231,Middle,Concerning
17434,2,25,373.13000000000005,4,4,4,12,444,Top,Whale
17436,2,3,63.3,4,1,2,7,412,Middle,Middle
17438,254,5,119.85000000000001,1,2,2,5,122,Low,Concerning
17440,157,1,30.599999999999998,1,1,1,3,111,Low,ImmediatelyAddress
17442,37,28,472.12000000000006,3,4,4,11,344,Top,Whale
17446,177,2,26.400000000000002,1,1,1,3,111,Low,ImmediatelyAddress
17447,40,7,93.82000000000001,3,2,2,7,322,Middle,Middle
17449,2,64,571.8100000000001,4,4,4,12,444,Top,Whale
17450,11,64,36160.84000000001,4,4,4,12,444,Top,Whale
17451,1,20,336.91999999999996,4,3,3,10,433,Top,Safe
17453,18,8,239.54999999999998,4,2,3,9,423,Top,Safe
17454,234,13,81.40000000000002,1,3,2,6,132,Middle,Concerning
17455,204,1,17.700000000000003,1,1,1,3,111,Low,ImmediatelyAddress
17456,365,6,89.52,1,2,2,5,122,Low,Concerning
17457,127,3,221.95,2,1,3,6,213,Middle,Concerning
17458,15,17,90.42999999999999,4,3,2,9,432,Top,Safe
17459,43,24,97.50000000000001,3,4,2,9,342,Top,Safe
17460,94,4,83.9,2,1,2,5,212,Low,Concerning
17461,23,28,179.89000000000001,3,4,3,10,343,Top,Safe
17462,60,2,27.6,2,1,1,4,211,Low,ImmediatelyAddress
17463,16,40,359.1499999999999,4,4,4,12,444,Top,Whale
17464,158,2,86.4,1,1,2,4,112,Low,ImmediatelyAddress
17466,10,7,128.15,4,2,2,8,422,Middle,ImmediatelyAddress
17468,14,1,30.0,4,1,1,6,411,Middle,Concerning
17469,16,12,261.40000000000003,4,3,3,10,433,Top,Safe
17470,45,17,205.97,3,3,3,9,333,Top,Safe
17472,191,36,154.38,1,4,3,8,143,Middle,ImmediatelyAddress
17475,79,2,27.599999999999998,2,1,1,4,211,Low,ImmediatelyAddress
17480,78,8,171.33999999999997,2,2,3,7,223,Middle,Middle
17481,4,15,208.26000000000002,4,3,3,10,433,Top,Safe
17483,65,4,62.7,2,1,2,5,212,Low,Concerning
17486,261,5,74.28,1,2,2,5,122,Low,Concerning
17489,59,8,132.04000000000002,2,2,2,6,222,Middle,Concerning
17490,1,17,590.21,4,3,4,11,434,Top,Whale
17491,1,14,442.2,4,3,4,11,434,Top,Whale
17492,248,3,129.15,1,1,2,4,112,Low,ImmediatelyAddress
17495,8,4,66.82,4,1,2,7,412,Middle,Middle
17496,359,2,57.150000000000006,1,1,1,3,111,Low,ImmediatelyAddress
17498,76,2,41.56,2,1,1,4,211,Low,ImmediatelyAddress
17499,290,5,59.46,1,2,2,5,122,Low,Concerning
17500,30,1,16.5,3,1,1,5,311,Low,Concerning
17501,221,6,87.15,1,2,2,5,122,Low,Concerning
17502,9,5,98.10000000000001,4,2,2,8,422,Middle,ImmediatelyAddress
17503,3,4,36.78,4,1,1,6,411,Middle,Concerning
17504,206,26,677.68,1,4,4,9,144,Top,Safe
17505,161,10,206.60000000000002,1,3,3,7,133,Middle,Middle
17506,76,1,22.5,2,1,1,4,211,Low,ImmediatelyAddress
17507,262,16,100.95,1,3,2,6,132,Middle,Concerning
17509,58,73,1260.53,2,4,4,10,244,Top,Safe
17510,25,1,12.600000000000001,3,1,1,5,311,Low,Concerning
17511,3,193,18227.479999999996,4,4,4,12,444,Top,Whale
17512,154,14,452.34999999999997,1,3,4,8,134,Middle,ImmediatelyAddress
17514,128,5,26.500000000000004,2,2,1,5,221,Low,Concerning
17515,31,15,114.49,3,3,2,8,332,Middle,ImmediatelyAddress
17516,15,29,161.35999999999999,4,4,3,11,443,Top,Whale
17517,309,3,52.2,1,1,1,3,111,Low,ImmediatelyAddress
17519,17,13,336.85,4,3,3,10,433,Top,Safe
17520,54,6,107.84,2,2,2,6,222,Middle,Concerning
17521,30,8,110.96,3,2,2,7,322,Middle,Middle
17522,2,12,144.3,4,3,3,10,433,Top,Safe
17523,11,6,80.94,4,2,2,8,422,Middle,ImmediatelyAddress
17525,360,3,110.10000000000001,1,1,2,4,112,Low,ImmediatelyAddress
17526,5,4,256.2,4,1,3,8,413,Middle,ImmediatelyAddress
17527,54,10,158.23,2,3,3,8,233,Middle,ImmediatelyAddress
17528,1,49,825.7199999999999,4,4,4,12,444,Top,Whale
17530,1,63,397.7600000000001,4,4,4,12,444,Top,Whale
17531,190,2,57.0,1,1,1,3,111,Low,ImmediatelyAddress
17534,54,1,30.0,2,1,1,4,211,Low,ImmediatelyAddress
17535,280,2,25.2,1,1,1,3,111,Low,ImmediatelyAddress
17537,30,25,280.8299999999999,3,4,3,10,343,Top,Safe
17538,26,3,23.759999999999998,3,1,1,5,311,Low,Concerning
17540,25,5,137.7,3,2,2,7,322,Middle,Middle
17542,270,3,14.3,1,1,1,3,111,Low,ImmediatelyAddress
17545,43,28,93.23000000000002,3,4,2,9,342,Top,Safe
17548,234,1,16.5,1,1,1,3,111,Low,ImmediatelyAddress
17549,24,2,57.18000000000001,3,1,1,5,311,Low,Concerning
17550,197,9,50.94,1,2,1,4,121,Low,ImmediatelyAddress
17551,359,12,82.2,1,3,2,6,132,Middle,Concerning
17552,71,4,99.3,2,1,2,5,212,Low,Concerning
17553,130,1,1250.0,2,1,4,7,214,Middle,Middle
17554,1,13,284.17,4,3,3,10,433,Top,Safe
17555,20,22,124.41000000000001,3,4,2,9,342,Top,Safe
17556,206,1,24.900000000000002,1,1,1,3,111,Low,ImmediatelyAddress
17557,14,10,158.04999999999995,4,3,3,10,433,Top,Safe
17560,95,4,157.85,2,1,3,6,213,Middle,Concerning
17561,19,4,22.63,4,1,1,6,411,Middle,Concerning
17562,51,12,204.36000000000004,3,3,3,9,333,Top,Safe
17564,24,8,73.1,3,2,2,7,322,Middle,Middle
17566,8,32,206.87,4,4,3,11,443,Top,Whale
17567,7,36,847.4100000000001,4,4,4,12,444,Top,Whale
17569,332,5,44.599999999999994,1,2,1,4,121,Low,ImmediatelyAddress
17571,50,54,306.16999999999985,3,4,3,10,343,Top,Safe
17572,71,1,13.049999999999999,2,1,1,4,211,Low,ImmediatelyAddress
17573,29,5,90.22,3,2,2,7,322,Middle,Middle
17574,243,3,86.10000000000001,1,1,2,4,112,Low,ImmediatelyAddress
17576,8,80,771.83,4,4,4,12,444,Top,Whale
17578,218,1,18.72,1,1,1,3,111,Low,ImmediatelyAddress
17579,5,10,127.44,4,3,2,9,432,Top,Safe
17580,253,10,98.16000000000003,1,3,2,6,132,Middle,Concerning
17581,1,83,1664.61,4,4,4,12,444,Top,Whale
17582,236,8,87.66000000000001,1,2,2,5,122,Low,Concerning
17584,7,10,393.7,4,3,4,11,434,Top,Whale
17585,109,42,224.65000000000003,2,4,3,9,243,Top,Safe
17588,100,2,43.7,2,1,1,4,211,Low,ImmediatelyAddress
17589,60,48,459.37999999999977,2,4,4,10,244,Top,Safe
17590,2,37,272.97,4,4,3,11,443,Top,Whale
17591,73,25,312.0999999999999,2,4,3,9,243,Top,Safe
17593,4,35,677.83,4,4,4,12,444,Top,Whale
17594,85,5,108.0,2,2,2,6,222,Middle,Concerning
17595,12,15,76.57000000000002,4,3,2,9,432,Top,Safe
17596,23,58,700.26,3,4,4,11,344,Top,Whale
17597,214,12,576.1200000000001,1,3,4,8,134,Middle,ImmediatelyAddress
17600,18,5,70.14,4,2,2,8,422,Middle,ImmediatelyAddress
17602,2,94,840.2799999999999,4,4,4,12,444,Top,Whale
